0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9483750419173752,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9473277276030705,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9473277276030705,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9473277276030705,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9488986990745277,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9462804132887659,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.7456496486597327,-0.3893352560192987,-1.5154033199328925,-0.9902037538606425,-0.7582444914222058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.7456496486597327,-0.3893352560192987,-1.5154033199328925,-0.9891564395463378,-0.7582444914222058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9457567561316136,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9457567561316136,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9457567561316136,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9457567561316136,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9515169848602896,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9515169848602896,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.7456496486597327,-0.3893352560192987,-1.5154033199328925,-0.9860144966034239,-0.7582444914222058,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9515169848602896,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,2.067571957918174,-0.3162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,1.0952590227268302,-0.3893352560192987,0.9676532964718728,0.9515169848602896,0.9411170675422351,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9985822683750801,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9985822683750801,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9881091252320335,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9697811247317009,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9697811247317009,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9697811247317009,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9697811247317009,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9739703819889199,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.962449924531568,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.962449924531568,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.962449924531568,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9792069535604432,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9792069535604432,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.955118724331435,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.955118724331435,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9739703819889199,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9739703819889199,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.4695133479517483,-0.3893352560192987,-0.8802027901549295,-0.9739703819889199,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9478513847602232,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9478513847602232,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9478513847602232,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.898103954830749,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.9468040704459182,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9870618109177285,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,-0.44304229160266906,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,-0.3162277660168373,-0.17898774615126908,1.6703041538553858,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.5615587815210765,-0.3893352560192987,-0.8802027901549295,-0.9870618109177285,-0.502053709985165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.897580297673597,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.8970566405164445,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.8970566405164445,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.29005967555766005,0.0,2.25712086397576,-0.5662545511437979,-0.11611694995742708,-0.4836591036990531,3.162277660168373,-0.17898774615126908,-0.5986933563517799,-0.27167908239230226,-0.1688380033632938,-0.17227990392615072,0.47316022340738345,-0.33701668640229215,-0.6536042150904047,-0.3893352560192987,0.9676532964718728,0.8970566405164445,0.9411170675422351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
